"SID","day","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","day_sd","A_rude_sd","E_quiet_sd","C_lazy_sd","N_relaxed_sd","N_depressed_sd","E_outgoing_sd","A_kind_sd","C_reliable_sd","N_worried_sd"
"10432",6,1,3,3,4,1,4,4,5,1,4.29548578507119,0.320491185755139,1.16845344792376,1.14317020008857,0.936624128160161,0.31428116006932,1.27398095327842,0.519608182424841,0.526892237154191,0.825513672152424
"10434",6,2,3,1,4,1,4,2,2,2,2.39297216646448,0.825577947481896,1.28144655103437,1.09904264559757,1.11921024787453,1.13670808176853,1.09904264559757,0.820782681668123,0.923380516876639,1.16528740525336
"10435",6,1.38461538461538,5,3,3,2,2,2.84615384615385,3,2,2.08066495781196,0.452910813657838,1.1474609652039,1.09544511501033,0.602079728939615,0.816496580927726,0.813941029804985,0.335887649103853,0.813941029804985,0.683130051063973
"10437",6,1,3,3,3,3,2,4,3,3,4.08501242953938,0.612273817056667,1.32226363807852,1.23133614994183,1.05140758478489,1.03007503566169,1.13231893076203,0.704025691230827,0.81894767882176,1.24441397551646
"10439",6,2,2,3,4,1,4,4,3,2,2.1136538192269,0.460043706228236,1.1509454047327,0.88273482950475,0.726731400270092,0.29424494316825,1.10096376512636,0.617213399848368,0.595800600015101,0.509647191437625
"10441",6,1,3,3,3,3,3,2,5,3,3.78576420052948,0.258888092224752,0.983326607456148,0.785954749158542,0.854493259282208,0.716398990247413,0.86066296582387,0.637502845484463,0.608580619450185,0.862965233777697
"10442",6,1,3,3,3,1,3.00073389997974,3,3,3,3.75770812735241,0.376050716545178,1.49204238418031,1.38395950639602,0.645497224367903,0,1.07089934019281,0.348155311911396,0.568112068830898,1.02029666813398
"10444",6,3,4,2,1,4,2,4,4,2,3.11120071555551,0.486899842092507,1.25295349998245,0.950381926622983,1.10813220747676,0.984831190163207,0.97274691422784,0.552037031621985,0.769023958965106,1.04624263720897
"10445",6,1,3,1,3,2,4,4,3,4,4.33759652223943,0.461479103495448,1.22762017010608,1.33757338643626,0.847318545736323,0.948683298050514,1.17642439577491,0.486278969797416,0.576794857546691,0.933356226825453
"10448",6,1,2,2,2,1,4,4,5,3,4.32953784591193,0.14118670641041,1.50969655012833,0.955328771274313,0.979170827896788,0.652780551931192,1.34011878852098,0.492014129628504,0.4314191105869,1.19112363346719
"10449",6,1,2,1,4,1,4,4,4,2,4.47037736891826,0.474547252399919,1.22417825333147,1.01332473177452,1.24997687305155,0.764014907517136,1.10041620248268,0.623758521723366,0.644481304392438,0.859726953621095
"10451",6,1,5,5,1,5,5,1,1,1,4.12310562561766,0.930949336251263,1.84842275106824,1.45716619962629,0.852447456836295,1.04083299973307,1.4,0.930949336251263,1.04083299973307,1.14455231422596
"10452",6,2,2,1,3,2,1,2,5,3,4.20301318881108,0.633430791721743,1.39793016785845,1.14002776267216,0.894427190999916,0.487555573971253,1.46565621758588,0.827530818903941,0.683130051063973,0.951695279868459
"10453",6,3,4,4,5,1,2,3,4,1,3.14130802245721,0.659380473395787,1.31131240743198,1.13258934335868,0.922889017125589,0.639683829949492,1.10432795395438,0.629128046545792,0.770132097938959,0.980265035707122
"10454",6,1,4,3,1,5,1,3,3,5,3.28828342479376,0.644343519738168,1.52321930277126,1.19213349336803,1.19213349336803,0.797162455397622,1.43753346502062,0.755928946018454,0.848063572298739,1.08618734832672
"10459",6,3,3,3,1,3,2,3,3,5,4.28781786691094,0.925820099772551,1.00607237156816,1.15085793025758,0.929401622236201,1.04970596526385,1.04970596526385,0.736473059101832,1.04706519135638,0.99889196641872
"10465",6,1,5,2,5,1,1.02168733683994,3,4,1,3.35788394906444,0.451260859854213,1.37672968130444,0.938902796640026,1.54720591837226,0,1.34736209512685,0.445176165334374,0.325812593608421,0.42966892442366
"10466",6,1,1,3,5,1,4,2,3,1,4.13395238114353,0.780175918583509,1.18008160420904,1.18974291991514,1.12306698877648,1.06204808174872,1.095752435851,0.864053640671177,0.9806202943118,1.22460740634021
"10472",6,1,1,2,4,1,4.96784134431043,4,5,1,4.32193648828471,0.259742693576868,1.50937069108596,1.41978175980342,0.894492532504989,0,1.44224482471747,0.885498699054373,0.665155114773635,0.636875775913217
"10473",6,2,5,4,2,3,2,2,3,3,3.75233260785874,0.565685424949238,0.915675454766337,0.961569230276939,0.85214661071546,0.79711016514947,0.938902796640026,0.583997116070745,0.707106781186548,0.587039508564274
"10477",6,2,2,2,3,2,4,3,3,2,3.64558946957075,0.344739758149385,1.06965098317463,0.665237042399659,0.669014682321166,0.640532792341279,0.728868986855663,0.35921060405355,0.504016128774185,0.800705334226059
"10479",6,1.73333333333333,4,4,4,1,3,3.3,3,2,4.04135369431329,0.53094704246729,1.14642300844222,1.3554709835705,1.11661336049028,0.843274042711568,1.26082613380376,0.542481072744215,0.734630886692453,0.845154254728517
"10480",6,1,5,1,1,1,1,1,5,5,3.2659863237109,0.429119123911291,1.34528160943932,0.84698955385992,1.16017864691332,0.989070710093681,1.33446509937476,0.884651736929383,0.931532942621143,1.41357292199487
"10481",6,1,5,2,2,1,1,1,2,4,2.52341971515314,0.554700196225229,1.30045240996671,1.08803654782905,1.02899151085505,0.242535625036333,1.37198868114007,0.672252242036482,0.903424856082804,1.06757008311068
"10483",6,2,3,3,3,1,1,3,3,2,3.278719262151,0.690335063574204,1.01159939369957,0.881286937760152,0.936304793679209,0.748331477354788,1.35400640077266,0.408248290463863,0.541602560309064,1.01159939369957
"10484",6,1,3,1,4,1,3,4,5,1,3.97439722893086,0.333333333333333,1.26326297077581,1.82574185835055,1.09354164682162,0.602079728939615,1.46059348668044,0.881917103688197,1.50554530541816,1.26491106406735
"10485",6,1,2,2,3,1,4,4,4,2,4.32833152398388,0.623102143039186,1.05081001169206,0.884032015846721,0.843163311433733,0.795998395336417,1.09390980225162,0.557103352761643,0.847140518936221,0.758149006440282
"10486",6,1.41463414634146,1,2,2,1,4,3.29268292682927,5,1,3.76103817625736,0.644709552049654,1.35054788579922,1.25695344893481,1.0420577497152,0.767095413980334,1.19878055954039,0.684467628861548,0.917516612761795,1.13651514141549
"10488",6,2,4,5,4,4,2,3,3,3,3.16125077991394,0.805076485899413,0.921132372943677,1.21409471377894,1.18156840517335,0.800432783369497,0.869143978527871,0.658682346706236,1.22031860150433,1.22120513892711
"10490",6,1.45833333333333,4,3,3,1,1,3.33333333333333,3,1,4.24249300142828,0.326188303781435,1.29511323664742,0.53334899726371,0.479530890232023,0.36788360369098,1.16925956049095,0.308606699924184,0.362738125055006,0.536861761888893
"10493",6,1,1,5,5,1,5,2,5,1,4.36992073332471,0.926658325475961,1.69997551269299,1.7900950625665,1.42496571521799,0.86669275797439,1.73151663614289,1.32466067274627,0.952138641480034,1.26176241952685
"10494",6,1,1,1,3,1,5,5,5,1,4.28504564288598,0.373058412733164,1.60113596038449,0.878090981074154,1.32878010432749,0.809455900725207,1.54505837663351,0.757437616289205,1.19398041256514,1.26916287795319
"10498",6,2,3,3,3,3,3,3,4,4,4.05763323433593,0.354787437593449,1.42124699469973,1,0.921413505980268,0.655895898904262,1.08604197869474,0.856893070496975,0.480384461415261,0.891555828241729
"10503",6,1,4,1,5,1,5,3,5,1,2.74303053650821,0.417239821716373,1.07549763211973,1.44115338424578,0.729906523305233,0.266880256341812,1.19590945735847,0.467571900119518,1.43023915677905,0.629294363562392
"10509",6,3,4,3,3,1,3,3,3,2,3.97421658481293,0.524200154247961,1.38704364149977,1.01025398183942,1.06128288079359,0.650256088762355,0.999735694458183,0.535176334202411,0.759367156124933,0.974028490885705
"10510",6,2,2,2,3,1,4,3,4,2,4.00015243611979,0.510696397883137,1.04997096359387,0.980293634456584,0.824916847250708,0.441726104299386,1.04880884817015,0.719421689669951,0.72414794338066,0.893062694109297
"10511",6,1,3,3,3,3,3,5,3,3,2.92051566760151,0.59947894041409,1.16946443247477,1.12459142907677,1.11803398874989,0.600245047998781,1.07443555632987,0.632455532033676,0.63593377383646,1.00366973710303
"10515",6,1,3,5,5,1,3,4,5,1,4.44026373417002,0.590243252205558,1.14714516473963,1.52356688026727,1.27783028667578,0.249637418228338,1.19013659752692,1.11426076882025,1.30476643846215,1.20385853085769
"10516",6,3,3,1,3,1,4,3,4,2,4.05791407827552,0.65734219812218,1.11200680743642,1.0983859125568,0.992444576064145,0.300537153518764,1.38346611618198,0.511593974809837,0.791079295401481,0.894427190999916
"10517",6,1,5,5,4,3,2,4,4,1,4.33778930333185,0.740743746987647,1.18205038292343,1.19627659604106,0.977503853936726,1.05962588565204,1.08677398489087,0.579338516657676,0.925143083155669,0.847375426114042
"10524",6,2,4,4,3,1,3,4,4,2,2.30441854435912,0.487950036474267,0.828970517103353,1.05629709210905,0.840771402774939,0.907006118238552,1.08505294869782,0.53699142298531,0.576638808328867,0.985110831203116
"10528",6,1.2,5,5,2,4,1,3.325,1,3,4.50293538275987,0.441982847189008,1.57594899092176,1.05928892340844,0.99124070716193,0.718231325400438,1.23783723275686,0.58617800296735,0.821229934093469,0.865109459156096
"10530",6,1,3,3,3,1,5,4,4,2,4.37585970389227,0.787390987947687,1.13618180363404,1.11705480967204,0.907135945101738,0.689995852229762,1.41540347723432,0.789509628258381,0.76629327754156,0.853592132472839
"10532",6,1,2,2,4,1,4,4,4,1,4.49073119510249,0.353553390593274,0.767947647788305,1.44559454541845,0.630425171956115,0.375533808099405,0.869718492622904,0.994778032192777,1.04390784542678,0.767947647788304
"10535",6,1,3,4,4,2,3,4,3,2,3.83007992020035,0.41733280085163,1.12021339430507,1.07805153956164,0.829340025591904,0.738323744179687,1.20517178210836,0.551513070259143,0.758689499134897,0.943527372384619
"10539",6,2,3,3,5,2,3,3,3,2,4.19532886836366,0.543139024560011,0.789638785625875,1.15198039198999,0.980196058819607,0.808775399637516,0.809260131715578,0.626719855898772,0.890472445654883,0.955889894389557
"10540",6,1,1.99369079495663,3,2,4,2,3.46153846153846,5,5,2.3794757325732,0,1.60059512741504,1.5039630187956,1.23827837473378,1.17918454470714,1.60949563232591,0.511408311956759,0.676123403782813,1.36277028773849
"10542",6,2,2,1,5,1,5,4,3,1,5.32510329911062,0.442807442770048,1.46299380627294,0.597264720370148,1.16729306492209,0.772328445721233,1.33552451531005,0.70941382412257,0.96123701977563,0.764719112901873
"10543",6,2,3,3,3,2,3,3,3,3,4.49092652496471,0.324442842261525,0.911909506128991,0.51041778553404,0.695852373938459,0.470162345981627,0.615587011251092,0.584897651865602,0.51041778553404,0.786397515657049
"10547",6,1.54545454545455,4,1,2,2,2,3.81818181818182,5,3,4.23783826767344,0.666937174556341,1.31646599149652,1.23569509017788,1.14571228570004,0.65894652766047,1.47684721424919,0.931065581408268,0.953163838622797,0.997490585755916
"10549",6,2,4,3,5,1,5,4,3,1,3.7288619932502,0.845484328654293,1.19742370504837,1.06412073618386,0.752446988556825,0.795206225564457,1.04670350878084,0.634305722818264,0.606339062590832,0.701888209634219
"1",7,1,4,3,2,4,1,3,4,5,4.09971856444955,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"2",7,1.25,5,3,2,4,3,4.28571428571429,2,2,3.73783741907384,0.327326835353989,1.11269728052837,0.487950036474267,0.79880863671798,0.915475416434127,0.961150104723255,0.622699849077239,0.743223352957207,0.975900072948533
"4",7,1,3,3,3,3,4,3,3,2,4.49192824462265,0.803219328902499,1.26363530876135,1.09064940701962,1.09064940701962,1.14828062210279,1.34965646764099,0.754120500973188,1.04726987617729,1.10533894962061
"5",7,1.82051282051282,4,3,5,1,4,3.82051282051282,3,1,4.34827472245943,0.687522169501681,1.24478560878606,1.15536795681448,1.24812532874817,0.725509805127264,1.12247249224076,0.718446236280673,0.757936728959867,1.45197559121488
"11",7,1,2,1,4,1,2,3,4,2,4.10510071153581,0.188561808316413,0.994029797388005,0.875141711880434,0.875897121353739,0.314970394174356,1.16836610917955,0.848528137423857,1.23603308118261,1.05157981428901
"12",7,2,2,3,4,4,3,3,4,2,2.46857168294667,0.426614580154031,1.28002403823582,0.951112708681461,0.992277876713668,1.1896993802573,1.10731831293167,0.6,0.651625187216842,0.745241313525099
"17",7,1,4,2,3,1,2,3,3,2,4.38439517313868,0.547487634673212,1.55191998035877,1.47041639971114,1.02263003441206,0.662460525833736,1.47516122133508,1.04364449169383,0.924849129290656,0.818206523284271
"18",7,1,4,3,5,1,2,3,4,2,3.7220919190649,0.166598625567009,1.32017314881691,0.790820349635001,0.810643483377778,0.280305955290694,1.13073932830314,0.623354977979184,0.478091443733757,0.78629127443586
"19",7,2,4,3,4,2,2,3,3,2,3.89970413078894,0.376536570386745,0.987096233585649,0.686873257446286,0.6076436202502,0.320256307610174,0.843907274041104,0.507113798099823,0.599144689515278,0.712075334533701
"22",7,1,3.02875398891458,2,3,2,4,4,4,2,2.33943037360262,0,1.25064086135971,0.916763786618909,0.640512615220349,0.629294363562392,1.2345916426967,0.830038077862902,0.572394381205238,0.769800358919501
"23",7,1.16216216216216,3,1,5,1,2,3.75675675675676,5,1,4.08085501214167,0.345964043928151,1.15517996565271,1.15996334000955,0.803508364696548,0.412968080678053,1.26456081871547,0.507346289431841,0.921023072157419,0.65970898648105
"26",7,2,2,2,3,2,4,3,3,2,4.46197027600603,0.567179972930217,0.986870327590338,0.72631689494604,0.944089163069933,0.453115889880101,0.973067265599682,0.697690824629712,0.595068298763458,0.744707574810863
"32",7,1,4.01343329342951,2,2,2,3,4,4,2,3.83427755870165,0,1.35792917017261,1.18482574952505,1.01909951907909,0.798658005612588,0.887012277334336,0.37120248750171,0.709609821867468,1.24342241043828
"35",7,2,4,2,4,2,2,4,5,2,4.28937073458349,0.408989886516436,1.45048133524569,0.924240650058619,0.852041094064145,0.745331792237176,1.52511443045236,0.351502089621476,0.698560672373569,0.939051746081217
"36",7,1,3,3,2,3,2,3,3,2,3.67868078360875,0.795592252958155,0.576794857546691,0.579566593151673,0.525625390636765,0.86194473021692,0.607643620250201,0.576715469361394,0.483045891539649,0.822753351207442
"37",7,2,4,4,3,2,2,3,5,5,4.0853396431631,0.957427107756338,1.57374288454838,1.18743420870379,1.35646599662505,1.33915396177338,1.60416125540213,1.06066017177982,1.29099444873581,1.47196014438797
"40",7,2,3,3,3,2,2,1,1,3,3.2385756271891,0.590132030950268,0.820908072456927,0.856513410278739,0.497350272814766,0.759367156124933,0.613450367238898,0.318973644752214,0.631702956928976,0.525763313013358
"41",7,1,2,2,3,4,3,4,4,3,4.17007107297024,0.515737001514782,1.40843730857071,1.282547284209,1.08263634211833,0.931532942621143,1.40392823632607,0.708010432393843,0.884651736929383,0.899879218948661
"44",7,1,5,1,2,1,1,3,4,4,4.04336252243166,0.77065065952375,1.24057421795066,1.1629441192036,0.840296115054455,0.666260038591832,1.19398901004053,0.958911985075769,0.614856715412465,0.895789609445345
"45",7,2,4,3,2,4,2,2,2,5,3.4342972298568,0.500581057720762,1.37075309928397,1.30213680298953,1.26256894396559,0.927327652479346,1.22926781693434,0.707307293534597,0.492544843474156,1.36863074118195
"46",7,1.28571428571429,4,3,3,2,3,4.42857142857143,3,3,3.90606617214513,0.298807152333598,1.16631647405284,0.514495755427527,0.685994340570035,0.785905247993376,1.08803654782905,0.327326835353989,0.664211164155071,0.848874687627166
"48",7,1,5,4,3,2,1,1,3,1,3.51717994496892,0.647239460260976,1.55505873887952,1.51802821872017,1.1770687124853,0.5280200004833,1.60635296355681,1.40430483587862,1.03185397094463,0.892516699980429
"51",7,1,4,1,4,1,3,5,5,2,3.39533250629196,0.637580006322979,1.05313385145997,0.820815066709532,0.962950012862936,0.287799032014152,1.19256958799989,0.690475342316514,0.952402597156637,0.874440658161813
"52",7,2,3,2,3,2,3,3,4,2,4.74446596844648,0.441809003071684,0.729874597073887,0.633915781187605,0.760418391984117,0.556865848528591,0.805387266256829,0.473787372641435,0.503190390399144,0.631667845806101
"53",7,1,4,3,3,3,3,3,4,2,3.37873837635781,0.520073254913373,1.0690449676497,0.99002966125199,0.810153816475123,1.15847464023322,1.12122382116278,0.506152621439894,0.682548910974896,0.802772971919486
"54",7,1,5,1,1,1,1,3,4,3,3.40187114287524,0.148704479128983,1.51357493732854,0.441530853904339,1.11373427728702,0.149071198499986,1.4347772853603,0.851361101305272,0.986269371281129,0.514438008555418
"56",7,1,3,3,3,1,1,3,2,4,3.32432494856269,0.415148750267281,1.57754123991621,1.0417424214878,1.5466238891681,0.755033613540323,1.34910183365666,0.667139983493538,0.801277389263827,1.45838744488354
"59",7,1,5,1,4,1,1.99781310770007,3,5,1,4.86161780021092,0.6,1.56983676361189,1.63908806554428,1.02253804114275,0,1.71718314361571,1.2,0.622466374565235,0.700020349724556
"60",7,1,3,1,2,3,3,5,5,4,3.28650823270479,0.836419018311724,1.32359130376183,1.47966007562343,1.28658580370803,1.26206300567881,1.25075734632819,1.07200445352951,1.11123736656418,1.10354113213012
"61",7,2,2,4,5,1,5,3,4,1,3.41238699838368,0.50140095539357,1.2524485821703,0.895622151039798,0.988345635126778,0.495973088799014,1.20752247057106,0.582189836403619,0.743360390545346,1.04446593573419
"68",7,1,2.99375132876196,2,2,2,2,3,4,2,3.04904957268709,0,1.46009182309474,1.05090228108783,1.09192842819834,0.85163062725264,1.32805732697661,0.615727926214882,1.01634985756236,0.892582375303981
"71",7,1,3,1,2,3,3,4,5,4,2.64575131106459,0.572408521207987,1.31909059582729,1.35400640077266,0.925562891794321,1,1.38443731048635,0.675602985442926,0.916515138991168,1.1060440015358
"74",7,1,4.99720057333712,3,3,1,1,3.75,3,2,3.51755603266926,0,1.23352936097418,0.954676082781134,0.947106101119303,0.479940933981195,1.26105301495765,0.909604833090146,0.600848421929446,0.786795792469443
"87",7,1,4,1,2,2,1,3,4,4,4.12171714077424,0.790920701180311,1.50911930523769,0.732598346094459,1.15819434526945,0.188918595406158,1.38340330844071,0.745604403102561,0.985415532170957,1.19820291924625
"88",7,2,3,1,4,2,4,4,4,3,4,0.547101204432193,1.34148866440783,1.50169971725919,0.911603207631075,0.90913729009699,1.26426553656215,0.543592859849089,1.04217198627654,0.934814179941879
"89",7,1.8,4,4,4,2,1,3.54,3,2,4.15862956516177,0.475830951430886,1.12294536345638,0.956970820684836,0.901121283033837,0.966417230884748,1.15591028259619,0.873293484135753,0.667975654117245,0.860662965823871
"90",7,2,5,4,4,1,1,2,3,2,3.2385820272516,0.739791249438406,1.21083934000691,1.03632767239097,0.861123090404092,1.01898205120471,0.945954892971404,0.945726456625893,0.878034590168848,1.02942449699282
"91",7,2,2,3,3,1,3.99909670514474,3,5,2,3.87732039498648,0.658145181714417,1.12421774857831,0.964060042064747,0.867721831274625,0,1.28206765772778,0.866282651793613,0.746982726224182,0.700540007794707
"92",7,1,2,2,5,1,3,4,4,1,4.1181230188118,0.507718207057594,1.03396427675421,0.912606290546966,0.836660026534076,0.657913551726892,0.924178705767038,0.720724943681322,0.514992612863862,1.20325645103466
"93",7,1,2.96698826146785,1,5,1,4.0122464579797,4,4,1,2.17715410570772,0,1.02794292967395,1.23423390543824,0.650640709864771,0,1.11803398874989,0.799305253885453,0.768114574786861,0.613731754650732
"94",7,1.23809523809524,5,1,4,1,1,4.09523809523809,5,1,4.53849972986446,0.363365700135046,1.05505038416718,1.2214414402333,1.05313385145997,0.674199862463242,1.42417794825044,0.472169167718227,0.4903101471559,1.11599934832174
"95",7,5,5,5,1,2,2,1,1,5,4.1691454039185,1.13389341902768,1.5134861724141,1.21464787412982,1.30648251106708,1.36998076287238,1.5272564667635,1.28277147048983,1.18488011490594,1.30742479933315
"97",7,1,3,1,5,1,3,5,5,1,3.87000650575809,0.622399210873743,1.83627262766741,1.52505667840262,1.1937707704925,1.29647640311337,1.89332065973183,0.726805692768261,0.144337567297407,1.18032781838998
"98",7,1.36363636363636,5,3,3,2,1,3.125,2,3,3.98218814348946,0.520204871009884,1.11685150931936,0.861435941673416,0.910358524267297,0.841258998111015,1.06724240100116,0.673415452817221,0.813145173997713,0.861435941673416
"101",7,2,3,3,3,2,2,2,2,2,3.94886008044845,0.269042653952767,0.706696030770716,0.646620806113563,0.582357737359507,0.49150743499232,0.734499126152124,0.363564830958651,0.312347523777212,0.607731831562308
"102",7,2,3,3,3,2,3,3,3,3,3.50264170918431,0.464990554975277,1.26486927852437,1.04724545565854,1.18035362171869,1.00737240101863,1.20494927213322,0.713522084400839,0.402817770770113,1.07341505166925
"104",7,1.41666666666667,3,4,3,2,2,3,2,2,2.08388881483456,0.857069367807862,1.18187368057056,1.16609963544646,1.10014429068075,0.744468135135953,1.08379111207058,0.90267093384844,0.875141711880434,0.975900072948533
"10107",7,1,4,2,2,1,3,2,4,4,3.94607369223397,0.362433476228891,1.24042224383279,0.956291144800153,0.985890803450616,0.591403799536561,0.980239544814119,1.04609798186132,0.719970477118823,1.09036181558641
"10109",7,1,3,1,4,1,3,4,5,1,4.05983614245034,0.144197908273607,1.41921964373494,1.03976777276303,0.874176410779381,0.201940936523459,1.11007635032285,0.628159326337666,0.494203994978271,0.841098572410296
"10112",7,2,4,2,3,4,2,4,3,3,3.715439029171,0.82840895456978,0.978945010372561,0.810191493666933,0.992277876713667,1.03155347127648,0.939175852570371,0.571973641135539,0.83166499665831,0.858964791374194
"10113",7,2,4,2,3,2,3,3,4,3,3.9684230027285,0.434534090465176,0.982737214586112,0.763409267384287,0.644481304392438,0.478975162498507,0.848353686735866,0.445822570060282,0.531174322574117,0.690894927022202
"10114",7,1.23809523809524,5,3,3,4,1,4.57142857142857,3,4,3.249102440162,0.547943313242883,1.41774468787578,0.812403840463596,1.19023807142381,0.791622805802528,1.5088627063675,0.597728125124313,0.5,1.25565388012249
"10116",7,1,1,2,4,1,4.99011668732368,4,5,2,2.24415504902357,0.560178205509788,1.12207752451178,1.30772509631659,1.19099885007063,0,1.11560083246263,0.690195994190763,0.701964118163034,1.38247310428014
"10117",7,3,1,3,3,1,4,3,3,3,4.4001748217018,0.6322475900481,1.19400210453794,0.790974731354312,0.875595035770913,0.659739653390949,0.957761813974483,0.658729875828981,0.563869415688347,0.802240452476527
"10118",7,1,2,3,3,2,3,3,4,2,4.03587231043333,0.141990458561766,0.825301429163668,0.790031429668432,0.799659791606985,0.249148208767338,0.704697551759464,0.351647428511136,0.199914947901746,0.60679261606546
"10121",7,1,4,4,5,1,3,4,5,2,3.2318130182013,0.463033476111609,0.967152839723182,0.945434373103789,0.895286804068094,0.812403840463596,0.720042733774558,0.56,0.706018086497463,0.908930055699472
"10122",7,2,3,3,3,3,2,3,3,3,3.31259143754336,0.579731105142697,0.93838713225522,0.684042716869841,0.615457454896664,0.615457454896664,1.16736673673667,0.626547670549556,0.451774082641845,0.500445434386781
"10124",7,1,1.00780695698259,3,5,1,5,4,5,1,3.82393108980691,0,1.54073928716717,1.41724078002696,1.12485826771597,0.699854212223765,1.61889355009235,0.841735225522046,1.39912509105089,0.614451804788759
"10125",7,1,3,1,3,3,2,2,4,3,3.61447007725807,0.805076485899413,1.1709876691119,1.02893737477658,0.808337238353579,1.14647020868139,1.30195075082576,0.763762615825973,0.794154782257098,1.06155260792574
"10126",7,2,2,2,3,2,4,3,3,4,3.17795770970577,0.74535599249993,1.28645666861885,1.21636021134477,1.21876171459357,1.01739260823845,1.07060675806262,0.828557744824063,1.06513047274811,1.53896752812773
"10127",7,3,2,3,4,1,3,3,3,2,3.80597976842719,0.824921914508541,1.47156556988835,1.35550668533347,1.1466256103716,0.645272273246115,1.15268710957918,1.28405234982234,0.869204717476093,1.13772803740965
"10129",7,2,5,2,4,2,3,4,3,4,4.03808400717216,0.645497224367903,1.28372862540082,1.22405037466923,1.14545834927856,0.793253868997984,1.19130923234685,0.576899037960716,1.02186970161309,1.05624157203899
"10130",7,1,2,2,5,1,3,4,5,1,4.33988094262901,0.662779364334855,1.42073887217798,1.14304589199431,1.11685150931936,0.631702956928976,0.997618729256854,0.624127297689286,0.878447602464052,0.848764803306501
"10132",7,1,3.03621504380816,1,2,1,2,3,3,3,3.42296168057235,0,1.211060141639,1.40830867828517,1.52752523165195,0.806225774829855,0.957427107756338,0.832666399786453,0.806225774829855,1.62788205960997
"10136",7,2,3,4,4,2,2,4,3,2,4.37716710176053,0.415730240243672,1.0881551510024,0.762648446573665,0.650274667242346,0.65807387464463,0.863074712399612,0.310324057088978,0.494871659305394,0.558423436734059
"10137",7,4,4,3,4,1,3,3,2,3,4.02402771745522,0.748983050379712,0.950884422350576,0.759378069386263,0.794873235863275,0.745485834151032,1.12205220976574,0.8910880654455,0.726150015056817,0.891305271558524
"10141",7,1,4.99908903604863,1,4,2,2,4,5,2,3.75007507432359,0,1.37546061081075,0.661012055061734,1.0317773813011,0.164398987305357,1.25082555321058,0.750661084306402,0.314800093867678,0.494716832890033
"10143",7,2,4,4,4,2,2,2,2,3,4.18976207918698,0.682723304942135,1.04511747253644,1.03092285471181,0.960072461033428,0.618944090721944,0.821510332894931,0.765941686205071,0.805776248296536,0.982946374365981
"10144",7,1,5,2,2,1,1,3,5,3,3.61884195146752,0.850044420423523,1.04962229879515,1.17131432177631,1.18789532612606,0.565106769956727,1.31085847019281,0.604698087829359,0.989273912220329,1.0424830845188
"10147",7,1,3,4,4,1,2,4,3,2,2.0713464679952,0.64888568452305,1.2363540870525,1.16700675315302,1.19721899973786,1.00711752754369,0.980767435177556,0.710818653310911,0.856348838577675,0.973457265430305
"10149",7,2,2,1,3,1,3,4,4,2,4.18614494777827,0.387800993280845,1.38639024883974,1.17421798606046,0.732663999932122,0.29424494316825,1.18156840517335,0.831951234834625,0.975900072948533,1.22120513892711
"10150",7,1,1,1,3,2,3,5,5,2,4.03684273793024,0.144075169217511,1.28755637485887,1.4488929498558,1.14215641511824,0.617418556377167,1.1267224796281,0.429414907892783,1.15757603184566,0.913841552446989
"10151",7,1,3,4,4,1,3,3,3,1,4.21109645262767,0.433012701892219,1.02548179078217,1.06458129484475,0.804556914057041,0.179605302026775,0.958269048802304,0.35746017649212,0.820437858445046,0.769023958965106
"10153",7,1,4,2,3,4,1,3,3,2,4.01329899621047,0.2585466325172,1.10585760124972,0.979346464156248,1.09394496365587,0.964788894039982,1.09314617204614,0.517093265034399,0.737580610667542,1.11105869897348
"10155",7,1.86486486486486,5,4,3,3,1,3.40540540540541,2,3,4.36123929213536,0.794831275653366,1.44337567297406,1.11384301340153,0.935414346693485,0.804430757453626,1.19023807142381,0.47694599010525,0.741734499687868,0.803372991371571
"10157",7,1,3,1,3,1,4,4,5,2,4.0060015037501,0.696552356384777,1.31576260443563,0.803520781091345,1.23876330851964,0.479301293269411,1.38145155847334,0.695608343640252,0.164398987305357,0.917792101917608
"10158",7,1.2,5,5,3,1,4,3.23809523809524,3,3,3.98226839106326,0.357770876399966,1.12043947421742,0.908083357746074,1.0205579167977,0.845804123532521,0.662164283589457,0.390360029179413,0.902134221635647,1.06986699389007
"10160",7,1,2,2,4,2,4,4,4,2,3.16407901472071,0.69762912104681,1.26873425495121,0.859006250205281,0.655895898904262,0.706098788113603,1.09127594625887,0.877900939270256,0.729906523305233,0.847318545736324
"10164",7,1,3,5,3,2,2,3,1,2,3.89073320571442,0.704893608993584,1.50729931317977,1.29398231977969,1.16660859321201,0.849677126626458,1.46254038926927,0.858778201865883,1.15082155171966,1.22574019449076
"10167",7,1,3,1,3,2,4,4,4,3,4.42073038567804,0.557887170705776,0.861891607371335,0.861891607371335,1.12546286774228,0.774596669241483,1.06009882737862,0.673865890289187,0.985610760609162,1.16291915126588
"10171",7,2.46666666666667,5,3,3,2,1,3.33333333333333,3,4,1.89489927828732,0.807373427759331,1.32894013083548,1.46099381380504,0.848114523878724,0.805681579172283,1.59311383645565,0.720082299823096,1.1342617456312,0.768533196975772
